split_name,target,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
random_split,extreme_city_p90_h1,majority_class,baseline,train,230729,24937,0.10807917513619875,0.8919208248638013,0.5,0.0,0.0,0.0,0.4714366548230211,205792,0,24937,0,0.0,1.0,0.5,0.10807917513619875
random_split,extreme_city_p90_h1,majority_class,baseline,validation,49443,5344,0.10808405638816415,0.8919159436118359,0.5,0.0,0.0,0.0,0.4714352910991854,44099,0,5344,0,0.0,1.0,0.5,0.10808405638816415
random_split,extreme_city_p90_h1,majority_class,baseline,test,49443,5344,0.10808405638816415,0.8919159436118359,0.5,0.0,0.0,0.0,0.4714352910991854,44099,0,5344,0,0.0,1.0,0.5,0.10808405638816415
random_split,extreme_city_p90_h1,logistic_regression,linear,train,230729,24937,0.10807917513619875,0.6599907250497337,0.6676877285728158,0.193521413926211,0.677507318442475,0.3010513186029936,0.5382032704211985,135384,70408,8042,16895,0.3421318612968434,0.322492681557525,0.7378717652187446,0.24459072789989117
random_split,extreme_city_p90_h1,logistic_regression,linear,validation,49443,5344,0.10808405638816415,0.656250632040936,0.6643083796861253,0.1911250132541618,0.6745883233532934,0.29786003470213995,0.5351378373832071,28842,15257,1739,3605,0.3459715639810427,0.32541167664670656,0.7346188948776522,0.24178957893400446
random_split,extreme_city_p90_h1,logistic_regression,linear,test,49443,5344,0.10808405638816415,0.6570394191290981,0.6662306120598549,0.19210986796754864,0.6779565868263473,0.29938437383795397,0.5361656815563107,28863,15236,1721,3623,0.34549536270663733,0.3220434131736527,0.7339717518408838,0.2419962177011171
random_split,extreme_city_p90_h1,decision_tree,tree,train,230729,24937,0.10807917513619875,0.6896098886572559,0.7320973461465297,0.22827871238139588,0.7863014797289168,0.353832828064097,0.5747905020916904,139505,66287,5329,19608,0.3221067874358576,0.21369852027108313,0.8150637799604561,0.327845339821132
random_split,extreme_city_p90_h1,decision_tree,tree,validation,49443,5344,0.10808405638816415,0.668709422971907,0.6759794757182839,0.1994553376906318,0.6852544910179641,0.3089773877826527,0.5455530444007568,29401,14698,1682,3662,0.3332955395813964,0.3147455089820359,0.7449747598557845,0.24992988079571754
random_split,extreme_city_p90_h1,decision_tree,tree,test,49443,5344,0.10808405638816415,0.6643205307121332,0.6715457084990997,0.1963408710669761,0.6807634730538922,0.3047794579650651,0.54176223774768,29208,14891,1706,3638,0.3376720560556929,0.31923652694610777,0.7408969936552664,0.24767932171613946
random_split,extreme_city_p90_h1,random_forest,ensemble,train,230729,24937,0.10807917513619875,0.9141850395919022,0.9189597309594304,0.5626478694602307,0.9250511288446887,0.6997088085416161,0.8248241910336177,187861,17931,1869,23068,0.08713166692582802,0.07494887115531139,0.9623462034371711,0.7075875990153583
random_split,extreme_city_p90_h1,random_forest,ensemble,validation,49443,5344,0.10808405638816415,0.8395323908338895,0.657942232216218,0.31877973691575706,0.42627245508982037,0.36477181745396314,0.6364694311122772,39231,4868,3066,2278,0.11038799065738453,0.5737275449101796,0.7994015413129386,0.3007989793092937
random_split,extreme_city_p90_h1,random_forest,ensemble,test,49443,5344,0.10808405638816415,0.8397346439334182,0.6584667372153807,0.31947942905121746,0.42720808383233533,0.3655724579663731,0.6369276244181604,39236,4863,3061,2283,0.11027460940157373,0.5727919161676647,0.7982693963758462,0.2994173212565937
