Country_Code,Country,Date,CO_cities_count,NO2_cities_count,O3_cities_count,PM10_cities_count,PM25_cities_count,SO2_cities_count,CO_locations_count,NO2_locations_count,O3_locations_count,PM10_locations_count,PM25_locations_count,SO2_locations_count,CO_sources_count,NO2_sources_count,O3_sources_count,PM10_sources_count,PM25_sources_count,SO2_sources_count,CO_units_count,NO2_units_count,O3_units_count,PM10_units_count,PM25_units_count,SO2_units_count,CO_value_count,NO2_value_count,O3_value_count,PM10_value_count,PM25_value_count,SO2_value_count,CO_value_max,NO2_value_max,O3_value_max,PM10_value_max,PM25_value_max,SO2_value_max,CO_value_mean,NO2_value_mean,O3_value_mean,PM10_value_mean,PM25_value_mean,SO2_value_mean,CO_value_median,NO2_value_median,O3_value_median,PM10_value_median,PM25_value_median,SO2_value_median,CO_value_p90,NO2_value_p90,O3_value_p90,PM10_value_p90,PM25_value_p90,SO2_value_p90,CO_value_p95,NO2_value_p95,O3_value_p95,PM10_value_p95,PM25_value_p95,SO2_value_p95,CO_value_std,NO2_value_std,O3_value_std,PM10_value_std,PM25_value_std,SO2_value_std,total_records,observed_pollutants,total_locations,total_cities,total_sources,year,month,quarter,time_index_months,month_sin,month_cos,future_PM25_value_p95_h1,future_PM10_value_p95_h1,future_PM25_value_p95_h3,future_PM10_value_p95_h3,PM25_p95_rel_p90_threshold,PM25_p95_rel_p90_history_count,PM25_p95_rel_p90_h1,PM25_p95_rel_p90_h3,PM10_p95_rel_p90_threshold,PM10_p95_rel_p90_history_count,PM10_p95_rel_p90_h1,PM10_p95_rel_p90_h3,PM25_value_p95_lag_1,PM10_value_p95_lag_1,O3_value_p95_lag_1,NO2_value_p95_lag_1,PM25_value_p95_lag_2,PM10_value_p95_lag_2,O3_value_p95_lag_2,NO2_value_p95_lag_2,PM25_value_p95_lag_3,PM10_value_p95_lag_3,O3_value_p95_lag_3,NO2_value_p95_lag_3,PM25_value_p95_roll_mean_3,PM25_value_p95_roll_max_3,PM25_value_p95_roll_std_3,PM10_value_p95_roll_mean_3,PM10_value_p95_roll_max_3,PM10_value_p95_roll_std_3,PM25_value_p95_country_anomaly,PM25_value_p95_country_zscore,PM25_value_p95_country_history_count,PM10_value_p95_country_anomaly,PM10_value_p95_country_zscore,PM10_value_p95_country_history_count,O3_value_p95_country_anomaly,O3_value_p95_country_zscore,O3_value_p95_country_history_count,NO2_value_p95_country_anomaly,NO2_value_p95_country_zscore,NO2_value_p95_country_history_count
CL,Chile,2021-07-01,,0.0,1.0,0.0,0.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,53.68,0.0,95.0,60.0,,,53.68,0.0,95.0,60.0,,,53.68,0.0,95.0,60.0,,,53.68,0.0,95.0,60.0,,,53.68,0.0,95.0,60.0,,,,,,,,4,4,4,1,4,2021,7,3,88,-0.4999999999999997,-0.8660254037844388,,,,,54.0,11,,,230.74800000000016,14,,,54.0,273.0,44.37,9.13,,,0.0,,,,,,54.0,54.0,,273.0,273.0,,36.0635,2.038982923775853,10.0,-37.179615384615374,-0.1372309703182662,13.0,-111.89115,-0.36465800234339235,10.0,18.065636363636358,0.40633918330645447,11.0
CL,Chile,2021-08-01,19.0,18.0,19.0,,,,27.0,27.0,30.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,27.0,27.0,30.0,,,,4583.78,112.99,302.74,,,,746.7748148148147,30.87148148148148,36.44533333333333,,,,441.89,14.55,26.105,,,,1387.496,87.72,51.570000000000014,,,,1480.228,93.042,79.89249999999991,,,,892.2567992687478,32.76361932947811,54.997028178854784,,,,84,3,84,56,3,2021,8,3,89,-0.8660254037844384,-0.5000000000000004,,,,,54.0,11,,,230.74800000000016,14,,,60.0,95.0,0.0,53.68,54.0,273.0,44.37,9.13,,,0.0,,57.0,60.0,4.242640687119285,184.0,273.0,125.86500705120545,,,11.0,,,14.0,-21.826727272727354,-0.07448350419977244,11.0,55.92216666666666,1.309344181181428,12.0
CL,Chile,2022-04-01,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,6.9,,,,,,6.9,,,,,,6.9,,,,,,6.9,,,,,,6.9,,,,,,,1,1,1,1,1,2022,4,2,97,0.8660254037844387,-0.4999999999999998,,,,,54.0,11,,,230.74800000000016,14,,,,,,,,,,,,,,,57.0,60.0,4.242640687119285,184.0,273.0,125.86500705120545,,,11.0,,,14.0,,,12.0,,,13.0
CL,Chile,2023-05-01,,,,1.0,1.0,,,,,2.0,2.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,2.0,2.0,,,,,147.0,100.0,,,,,102.5,64.0,,,,,102.5,64.0,,,,,138.1,92.8,,,,,142.54999999999998,96.4,,,,,62.932503525602726,50.91168824543142,,4,2,4,2,2,2023,5,2,110,0.49999999999999994,-0.8660254037844387,,,78.19999999999999,141.25,59.400000000000006,12,,1,220.81999999999994,15,,0,,,,,,,,,,,,,60.0,60.0,,95.0,95.0,,69.185,3.4601960699510808,11.0,13.026071428571413,0.0500063940948093,14.0,,,12.0,,,13.0
CL,Chile,2023-07-01,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,41.0,13.34,,,,,41.0,13.34,,,,,41.0,13.34,,,,,41.0,13.34,,,,,41.0,13.34,,,,,,,2,2,2,2,2,2023,7,3,112,-0.4999999999999997,-0.8660254037844388,78.19999999999999,141.25,,,58.800000000000004,13,1,,220.81999999999994,15,0,,,,,,96.4,142.54999999999998,,,,,,,96.4,96.4,,142.54999999999998,142.54999999999998,,8.019583333333337,0.290458270508862,12.0,,,15.0,,,12.0,,,13.0
CL,Chile,2023-08-01,,,,41.0,51.0,25.0,,,,65.0,74.0,57.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,66.0,75.0,58.0,,,,164.0,140.0,90.46,,,,75.5,46.77333333333333,17.587758620689655,,,,71.0,45.0,14.875,,,,127.5,73.20000000000002,23.174000000000007,,,,141.25,78.19999999999999,27.135,,,,35.16521445537205,23.95805644179987,11.298959437123688,199,3,196,117,3,2023,8,3,113,-0.8660254037844384,-0.5000000000000004,,,,,72.74000000000001,14,,,207.77499999999998,16,,,41.0,,,,,,,,96.4,142.54999999999998,,,68.7,96.4,39.17371567773474,142.54999999999998,142.54999999999998,,44.602692307692294,1.681339375750687,13.0,10.85766666666666,0.04325157715702394,15.0,,,12.0,,,13.0
CN,China,2018-08-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,668.0,14.0,47.0,38.0,30.0,4.0,668.0,14.0,47.0,38.0,30.0,4.0,668.0,14.0,47.0,38.0,30.0,4.0,668.0,14.0,47.0,38.0,30.0,4.0,668.0,14.0,47.0,38.0,30.0,4.0,,,,,,,6,6,6,0,6,2018,8,3,53,-0.8660254037844384,-0.5000000000000004,,,81.5,114.7,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0
CN,China,2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1100.0,27.0,82.0,86.0,56.0,4.0,1100.0,27.0,82.0,86.0,56.0,4.0,1100.0,27.0,82.0,86.0,56.0,4.0,1100.0,27.0,82.0,86.0,56.0,4.0,1100.0,27.0,82.0,86.0,56.0,4.0,,,,,,,6,6,6,0,6,2018,10,4,55,-0.8660254037844386,0.5000000000000001,81.5,114.7,,,,2,,,,2,,,,,,,30.0,38.0,47.0,14.0,,,,,30.0,30.0,,38.0,38.0,,,,1.0,,,1.0,,,1.0,,,1.0
CN,China,2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1000.0,61.0,68.0,118.0,88.0,68.0,733.3333333333334,37.0,63.0,69.66666666666667,44.66666666666666,31.666666666666668,800.0,41.0,65.0,85.0,23.0,19.0,960.0,57.0,67.4,111.4,75.0,58.2,980.0,59.0,67.7,114.7,81.5,63.1,305.50504633038935,26.229754097208,6.244997998398398,57.55287424041769,37.52776749732568,31.94265695482036,18,6,18,0,6,2018,11,4,56,-0.5000000000000004,0.8660254037844384,89.8,142.39999999999998,153.5,173.9,,3,,,,3,,,56.0,86.0,82.0,27.0,,,,,30.0,38.0,47.0,14.0,43.0,56.0,18.384776310850235,62.0,86.0,33.94112549695428,,,2.0,,,2.0,,,2.0,,,2.0
CN,China,2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1200.0,85.0,68.0,152.0,96.0,18.0,840.0,38.8,42.6,100.4,56.0,12.6,700.0,34.0,48.0,100.0,46.0,13.0,1120.0,65.80000000000001,60.8,132.8,83.60000000000001,16.8,1160.0,75.39999999999999,64.39999999999999,142.39999999999998,89.8,17.4,250.99800796022268,27.215804232100144,20.489021450523204,34.0117626711701,25.26855753698656,4.277849927241488,30,6,30,0,12,2018,12,4,57,-2.4492935982947064e-16,1.0,,,56.5,109.75,,4,,,,4,,,81.5,114.7,67.7,59.0,56.0,86.0,82.0,27.0,,,,,55.833333333333336,81.5,25.75040452756681,79.56666666666666,114.7,38.75259131120568,33.96666666666666,1.3190731287465416,3.0,62.833333333333314,1.6213969493999867,3.0,-1.1666666666666714,-0.06629822442391836,3.0,42.066666666666656,1.8164385299493981,3.0
CN,China,2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1500.0,39.0,153.0,177.0,160.0,29.0,966.6666666666666,21.33333333333333,124.0,134.0,95.66666666666669,18.0,1000.0,17.0,123.0,146.0,95.0,17.0,1400.0,34.6,147.0,170.8,147.0,26.6,1450.0,36.8,150.0,173.9,153.5,27.8,550.7570547286102,15.947831618540912,28.513154858766505,50.08991914547278,64.00260411368691,10.535653752852738,18,6,18,0,6,2019,2,1,59,0.8660254037844386,0.5000000000000001,56.5,109.75,18.0,37.0,,5,,,,5,,,,,,,89.8,142.39999999999998,64.39999999999999,75.39999999999999,81.5,114.7,67.7,59.0,75.76666666666667,89.8,17.61429343837933,114.36666666666666,142.39999999999998,28.20147750266523,89.175,3.299409558235165,4.0,78.62500000000001,1.7633256909125519,4.0,84.725,5.891890767916181,4.0,-7.049999999999997,-0.24926189130256754,4.0
CN,China,2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,1300.0,55.0,131.0,118.0,61.0,67.0,900.0,35.666666666666664,83.16666666666667,74.83333333333333,39.5,21.666666666666668,1050.0,37.5,97.5,72.5,37.5,12.0,1200.0,48.5,121.0,101.5,52.0,43.5,1250.0,51.75,126.0,109.75,56.5,55.25,363.318042491699,13.321661558028964,42.62589197502695,25.261960863453705,11.895377253370318,22.55363976538303,36,6,36,0,12,2019,3,1,60,1.0,6.123233995736766e-17,,,,,121.65,6,,,158.14999999999998,6,,,153.5,173.9,150.0,36.8,,,,,89.8,142.39999999999998,64.39999999999999,75.39999999999999,108.26666666666667,153.5,39.39242736025965,143.66666666666666,173.9,29.620319602147006,-25.659999999999997,-0.554909333190534,5.0,-1.25,-0.023934614621717542,5.0,43.78,1.0976768834423747,5.0,9.310000000000002,0.3769793107182612,5.0
CN,China,2019-05-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,300.0,11.0,144.0,37.0,18.0,6.0,300.0,11.0,144.0,37.0,18.0,6.0,300.0,11.0,144.0,37.0,18.0,6.0,300.0,11.0,144.0,37.0,18.0,6.0,300.0,11.0,144.0,37.0,18.0,6.0,,,,,,,6,6,6,0,6,2019,5,2,62,0.49999999999999994,-0.8660254037844387,,,42.74999999999999,62.74999999999999,115.28000000000003,7,,0,155.0,7,,0,,,,,56.5,109.75,126.0,51.75,153.5,173.9,150.0,36.8,99.93333333333334,153.5,49.28755759147874,142.01666666666665,173.9,32.076717932689654,-59.88333333333334,-1.4035398256481397,6.0,-73.79166666666667,-1.5796207783323744,6.0,54.483333333333334,1.365480064916304,6.0,-32.99166666666667,-1.471944254590064,6.0
CN,China,2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1000.0,23.0,208.0,65.0,45.0,7.0,775.0,14.5,157.0,46.0,29.0,5.5,800.0,14.5,147.5,45.0,26.0,5.0,940.0,21.8,194.8,60.5,40.5,6.4,970.0,22.4,201.4,62.74999999999999,42.74999999999999,6.699999999999999,206.155281280883,7.852812659593164,38.07886552931954,15.297058540778355,11.633285577743433,1.0,24,6,24,0,18,2019,8,3,65,-0.8660254037844384,-0.5000000000000004,,,4.0,11.0,108.90999999999998,8,,0,151.84999999999997,8,,0,,,,,,,,,18.0,37.0,144.0,11.0,76.0,153.5,69.82299048307799,106.88333333333333,173.9,68.49500590067376,-26.578571428571443,-0.5900128388005876,7.0,-37.50000000000001,-0.7359384519628763,7.0,104.10000000000001,2.4879186827183997,7.0,-16.878571428571426,-0.7044141790133246,7.0
CN,China,2019-10-01,0.0,0.0,,0.0,0.0,0.0,2.0,2.0,,2.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,,2.0,2.0,2.0,1200.0,56.0,,97.0,90.0,10.0,1100.0,39.5,,83.5,80.0,7.5,1100.0,39.5,,83.5,80.0,7.5,1180.0,52.7,,94.3,88.0,9.5,1190.0,54.35,,95.65,89.0,9.75,141.4213562373095,23.33452377915607,,19.091883092036785,14.142135623730953,3.5355339059327378,10,5,10,0,5,2019,10,4,67,-0.8660254037844386,0.5000000000000001,4.0,11.0,215.09999999999985,252.19999999999987,102.54,9,0,1,148.7,9,0,1,,,,,42.74999999999999,62.74999999999999,201.4,22.4,,,,,39.083333333333336,56.5,19.510146932643366,69.83333333333333,109.75,36.88862742544554,22.993750000000006,0.5378483715577701,8.0,0.08750000000000568,0.001785599880628816,8.0,,,8.0,17.181250000000006,0.747910732918282,8.0
CN,China,2019-11-01,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,500.0,7.0,,11.0,4.0,9.0,500.0,7.0,,11.0,4.0,9.0,500.0,7.0,,11.0,4.0,9.0,500.0,7.0,,11.0,4.0,9.0,500.0,7.0,,11.0,4.0,9.0,,,,,,,5,5,5,0,5,2019,11,4,68,-0.5000000000000004,0.8660254037844384,58.99999999999999,152.29999999999995,25.0,61.0,96.16999999999997,10,0,0,145.54999999999995,10,1,0,89.0,95.65,,54.35,,,,,42.74999999999999,62.74999999999999,201.4,22.4,49.916666666666664,89.0,36.03846324877538,65.13333333333334,95.65,29.39754808369795,-64.5611111111111,-1.5855623880695537,9.0,-84.57222222222222,-1.8450142426098466,9.0,,,8.0,-32.077777777777776,-1.442428189499167,9.0
CN,China,2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,2600.0,62.0,92.0,188.0,66.0,69.0,937.5,28.125,42.25,72.25,35.125,23.25,650.0,21.5,35.5,62.5,33.0,8.5,1549.9999999999998,55.0,71.69999999999999,116.59999999999998,52.0,59.9,2074.999999999999,58.49999999999999,81.84999999999998,152.29999999999995,58.99999999999999,64.44999999999999,704.9569389078214,20.71878030055961,24.978562237017798,51.37745475539691,17.381743295768697,26.195692121306617,48,6,48,0,6,2019,12,4,69,-2.4492935982947064e-16,1.0,215.09999999999985,252.19999999999987,50.4,58.55,89.8,11,1,0,152.29999999999995,11,1,0,4.0,11.0,,7.0,89.0,95.65,,54.35,,,,,45.25,89.0,42.555111326373,56.46666666666667,95.65,42.67336210486973,-3.105000000000004,-0.07141120201588062,10.0,65.18499999999996,1.2826001978185728,10.0,-28.46250000000002,-0.5326600407059447,8.0,22.629999999999995,0.9715861217207306,10.0
CN,China,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,2800.0,86.0,92.0,308.0,279.0,93.0,1250.0,45.3,57.7,130.0,100.0,20.4,1000.0,36.0,66.0,140.5,109.0,10.5,2710.0,81.5,84.8,196.39999999999995,151.19999999999996,31.799999999999976,2755.0,83.75,88.39999999999999,252.19999999999987,215.09999999999985,62.39999999999993,860.5553762283723,23.641065965814654,28.534774106926683,84.07404144231705,78.77957998251972,26.621628633708927,60,6,60,0,12,2020,1,1,70,0.49999999999999994,0.8660254037844387,25.0,61.0,54.0,110.0,147.13000000000002,12,0,0,171.74,12,0,0,58.99999999999999,152.29999999999995,81.84999999999998,58.49999999999999,4.0,11.0,,7.0,89.0,95.65,,54.35,50.666666666666664,89.0,43.10839052125854,86.31666666666665,152.29999999999995,71.1108700082718,153.2772727272726,3.714919635801543,11.0,159.1590909090908,3.0568439338801134,11.0,-18.750000000000014,-0.36854320462191126,9.0,45.82272727272727,1.9814343125311364,11.0
CN,China,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200.0,11.0,82.0,61.0,25.0,8.0,200.0,11.0,82.0,61.0,25.0,8.0,200.0,11.0,82.0,61.0,25.0,8.0,200.0,11.0,82.0,61.0,25.0,8.0,200.0,11.0,82.0,61.0,25.0,8.0,,,,,,,6,6,6,0,6,2020,2,1,71,0.8660254037844386,0.5000000000000001,50.4,58.55,22.85,38.1,140.76000000000005,13,0,0,169.58,13,0,0,215.09999999999985,252.19999999999987,88.39999999999999,83.75,58.99999999999999,152.29999999999995,81.84999999999998,58.49999999999999,4.0,11.0,,7.0,92.69999999999995,215.09999999999985,109.51059309491473,138.49999999999994,252.19999999999987,121.19071746631418,-49.59583333333332,-0.8376711766225265,12.0,-45.30416666666666,-0.669763951365599,12.0,-23.275000000000006,-0.481570778340868,10.0,-30.74583333333333,-1.1957195550021984,12.0
CN,China,2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1200.0,19.0,69.0,59.0,52.0,22.0,800.0,15.0,59.0,54.5,36.0,14.5,800.0,15.0,59.0,54.5,36.0,14.5,1120.0,18.2,67.0,58.1,48.8,20.5,1160.0,18.6,68.0,58.55,50.4,21.25,565.685424949238,5.656854249492381,14.142135623730953,6.363961030678928,22.62741699796952,10.606601717798211,12,6,12,0,6,2020,3,1,72,1.0,6.123233995736766e-17,54.0,110.0,73.75,149.5,134.39000000000007,14,0,0,167.42000000000002,14,0,0,25.0,61.0,82.0,11.0,215.09999999999985,252.19999999999987,88.39999999999999,83.75,58.99999999999999,152.29999999999995,81.84999999999998,58.49999999999999,99.69999999999995,215.09999999999985,101.374898273685,155.1666666666666,252.19999999999987,95.63222957420436,-20.380769230769225,-0.3493970041140398,13.0,-44.26923076923076,-0.6710514457194778,13.0,-35.15909090909091,-0.7579817438397647,11.0,-20.78076923076923,-0.7976164395435552,13.0
CN,China,2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,700.0,5.0,121.0,110.0,54.0,13.0,700.0,5.0,121.0,110.0,54.0,13.0,700.0,5.0,121.0,110.0,54.0,13.0,700.0,5.0,121.0,110.0,54.0,13.0,700.0,5.0,121.0,110.0,54.0,13.0,,,,,,,6,6,6,0,6,2020,4,2,73,0.8660254037844387,-0.4999999999999998,22.85,38.1,,,128.01999999999998,15,0,,165.26,15,0,,50.4,58.55,68.0,18.6,25.0,61.0,82.0,11.0,215.09999999999985,252.19999999999987,88.39999999999999,83.75,96.83333333333327,215.09999999999985,103.20631440630615,123.91666666666663,252.19999999999987,111.1033790365231,-15.324999999999989,-0.27216888951594026,14.0,10.342857142857156,0.1604123048927695,14.0,20.77083333333333,0.4577476350034528,12.0,-32.896428571428565,-1.2830013369276625,14.0
CN,China,2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,600.0,33.0,124.0,39.0,23.0,9.0,466.6666666666667,14.0,109.33333333333331,27.666666666666668,14.75,5.333333333333333,500.0,6.0,103.0,30.0,15.5,6.0,580.0,27.6,119.8,37.2,22.7,8.4,590.0,30.3,121.9,38.1,22.85,8.7,152.75252316519467,16.522711641858304,12.74100990241093,12.662279942148386,9.105858919765158,4.041451884327381,19,6,19,0,13,2020,5,2,74,0.49999999999999994,-0.8660254037844387,73.75,149.5,,,121.65,16,0,,163.09999999999997,16,0,,54.0,110.0,121.0,5.0,50.4,58.55,68.0,18.6,25.0,61.0,82.0,11.0,43.13333333333333,54.0,15.80674961316629,76.51666666666667,110.0,29.023280885064207,-45.453333333333326,-0.8354958365160451,15.0,-62.24666666666665,-1.0009325194789918,15.0,20.073076923076925,0.4580316171249606,13.0,-5.403333333333332,-0.2068123199896919,15.0
CN,China,2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,900.0,27.0,144.0,183.0,83.0,257.0,550.0,15.0,93.5,49.333333333333336,28.166666666666668,49.5,500.0,15.5,95.0,25.5,18.0,9.0,750.0,26.0,126.5,116.0,64.5,134.5,825.0,26.5,135.25,149.5,73.75,195.75,187.08286933869704,10.21763181955584,33.30315300388238,67.66584564362338,32.39392947245929,101.69316594540658,36,6,36,0,12,2020,6,2,75,1.2246467991473532e-16,-1.0,,,31.1,58.7,115.28000000000003,17,,0,160.94,17,,0,22.85,38.1,121.9,30.3,54.0,110.0,121.0,5.0,50.4,58.55,68.0,18.6,42.416666666666664,54.0,17.040564349027076,68.88333333333334,110.0,37.047075908002945,8.287500000000009,0.1541215373514163,16.0,53.04375000000002,0.8546812204208725,16.0,31.989285714285714,0.7536509461601506,14.0,-8.865625000000001,-0.35073940573397505,16.0
CN,China,2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,700.0,33.0,155.0,60.0,32.0,17.0,600.0,21.5,141.0,47.0,23.0,13.0,600.0,21.5,141.0,47.0,23.0,13.0,680.0,30.7,152.2,57.4,30.2,16.2,690.0,31.85,153.6,58.7,31.1,16.6,141.4213562373095,16.263455967290593,19.79898987322333,18.384776310850235,12.727922061357855,5.656854249492381,12,6,12,0,6,2020,9,3,78,-1.0,-1.8369701987210297e-16,,,79.0,126.7,108.91000000000004,18,,0,158.77999999999997,18,,0,,,,,,,,,73.75,149.5,135.25,26.5,50.199999999999996,73.75,25.66188808330361,99.2,149.5,56.47981940481044,-34.84999999999999,-0.6688574014142145,17.0,-40.87647058823528,-0.6651602804672139,17.0,48.20666666666665,1.1552765060277994,15.0,-2.9941176470588218,-0.12186773793147415,17.0
CN,China,2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,700.0,67.0,117.0,105.0,63.0,9.0,700.0,67.0,117.0,105.0,63.0,9.0,700.0,67.0,117.0,105.0,63.0,9.0,700.0,67.0,117.0,105.0,63.0,9.0,700.0,67.0,117.0,105.0,63.0,9.0,,,,,,,6,6,6,0,6,2020,11,4,80,-0.5000000000000004,0.8660254037844384,79.0,126.7,65.0,99.0,102.53999999999995,19,0,0,156.61999999999995,19,0,0,,,,,31.1,58.7,153.6,31.85,,,,,42.56666666666666,73.75,27.31878169562714,82.10000000000001,149.5,59.27191577804787,-1.0138888888888715,-0.01979820095430784,18.0,7.694444444444457,0.1274079109841097,18.0,8.59375,0.20424644312963672,16.0,32.32222222222222,1.3554867856053738,18.0
CN,China,2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,148.0,147.0,147.0,147.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,154.0,154.0,155.0,154.0,154.0,154.0,5200.0,93.0,115.0,324.0,207.0,185.0,754.5454545454545,34.83116883116883,64.99354838709678,66.14935064935065,40.324675324675326,13.597402597402596,600.0,32.5,66.0,60.5,35.0,9.0,1270.0000000000018,62.0,85.6,109.60000000000014,73.40000000000003,24.0,1500.0,66.0,95.59999999999997,126.7,79.0,32.9499999999999,524.1976014551768,18.84293706024295,19.71040228169912,36.61918181363111,26.38624198770575,19.313552923859923,925,6,883,0,6,2020,12,4,81,-2.4492935982947064e-16,1.0,33.85,85.6,,,96.17000000000009,20,0,,154.45999999999998,20,0,,63.0,105.0,117.0,67.0,,,,,31.1,58.7,153.6,31.85,55.949999999999996,73.75,22.18180560729897,104.39999999999999,149.5,45.40297347090829,15.039473684210542,0.3021864948403665,19.0,28.989473684210537,0.49371338758312366,19.0,-13.311764705882382,-0.326327848759068,17.0,29.621052631578948,1.2174148175240715,19.0
